"id","zh","pro","sss","ssx","zl","zm","item","ir","iw","jd","wd","jm","zz","ly","xly","class","jjsw","bzsw","xxsw","zcsw","htz","time","update_time"
"166","6300EC07","浙江省","湖州市","德清县","ZZ","荷花坟站","Z","1","1","120.193825","30.515821",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:16"
"167","6300ED06","浙江省","湖州市","长兴县","ZZ","东村桥站","Z","1","1","119.580414","30.932747",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:34"
"168","63010020","浙江省","湖州市","安吉县","RR","蛟坞水库","PZ","1","1","119.534833","30.791734",,,"苕溪",,,,,,,,,"2/12/2021 10:56:19"
"169","63010050","浙江省","湖州市","安吉县","RR","受荣水库","PZ","1","1","119.538626","30.71968",,,"苕溪",,,,,,,,,"2/12/2021 10:56:38"
"170","63010080","浙江省","湖州市","安吉县","RR","石冲水库","ZP","1","1","119.63223","30.785502",,,"苕溪",,,,,,,,,"2/12/2021 10:56:56"
"171","63010160","浙江省","湖州市","安吉县","ZZ","陈家塘","PZ","1","1","119.798056","30.751944",,,"苕溪",,,,,,,,,"2/12/2021 10:57:32"
"172","63010180","浙江省","湖州市","安吉县","RR","神游坞水库","PZ","1","1","119.804549","30.775352",,,"苕溪",,,,,,,,,"2/12/2021 10:58:00"
"173","63010220","浙江省","湖州市","长兴县","RR","长兴青山水库","PZ","1","1","119.887466","31.012693",,,"太湖",,,,,,,,,"2/12/2021 10:56:45"
"174","63010240","浙江省","湖州市","长兴县","RR","和平水库","PZ","1","1","119.908787","30.761995",,,"苕溪",,,,,,"61.67",,,"1/12/2021 18:54:49"
"175","63010250","浙江省","湖州市","长兴县","RR","长兴三八水库","ZP","1","1","119.854998","30.786109",,,"苕溪",,,,,,,,,"2/12/2021 10:57:35"
"176","63010260","浙江省","湖州市","吴兴区","RR","陆家庄水库","PZ","1","1","119.94526","30.784693",,,"苕溪",,,,,,,,,"2/12/2021 10:58:01"
"177","63010270","浙江省","湖州市","吴兴区","ZZ","五星河道","ZP","1","1","119.957611","30.830467",,,"苕溪",,,,,,,,,"2/12/2021 10:56:48"
"178","63010290","浙江省","湖州市","吴兴区","RR","福坞水库","PZ","1","1","119.971471","30.801033",,,"苕溪",,,,,,,,,"2/12/2021 10:57:06"
"179","63010350","浙江省","湖州市","长兴县","RR","平桥水库","PZ","1","1","119.93188","30.81715",,,"苕溪",,,,,,,,,"2/12/2021 10:57:24"
"180","63010800","浙江省","湖州市","吴兴区","ZZ","杨家埠","Z","1","1","120.028733","30.888514","85黄海","吴兴区杨家埠镇展桥村","苕溪",,,"2.66","3.16",,,"4.06","2021-07-28","24/10/2021 14:42:54"
"181","63010950","浙江省","湖州市","吴兴区","RR","赵湾水库","PZ","1","1","120.043339","30.918225",,,"苕溪",,,,,,,,,"2/12/2021 10:56:38"
"182","6301AH05","浙江省","杭州市","余杭区","ZZ","奉口","Z","1","1","120.0635","30.443666",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:57"
"183","6301AH14","浙江省","杭州市","余杭区","ZZ","吴山","Z","1","1","119.86219","30.387388",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:32"
"184","6301AH18","浙江省","杭州市","余杭区","DD","安溪闸外","Z","1","1","120.00745","30.413055",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:28"
"185","6301AH20","浙江省","杭州市","余杭区","ZZ","白沙","PZ","1","1","119.775","30.470047",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:46"
"186","6301AH27","浙江省","杭州市","余杭区","DD","化湾闸外","Z","1","1","119.962","30.373554",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:22"
"187","6301AH29","浙江省","杭州市","余杭区","ZZ","老虎墩","PZ","1","1","119.91139","30.370277",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:40"
"188","6301AH46","浙江省","杭州市","余杭区","ZZ","鸬鸟镇站","PZ","1","1","119.74419","30.449686",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:36"
"189","6301AK13","浙江省","杭州市","临安区","ZZ","太湖源镇站","Z","1","1","119.60504","30.270666",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:54"
"190","6301AK14","浙江省","杭州市","临安区","RR","高坎","PZ","1","1","119.4","30.12",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:12"
"191","6301AK15","浙江省","杭州市","临安区","RR","石基塘","PZ","1","1","119.41","30.14",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:30"
"192","6301AK16","浙江省","杭州市","临安区","RR","里鸡毛坞","PZ","1","1","119.41","30.15",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:25"
"193","6301AK17","浙江省","杭州市","临安区","RR","齐毛坞","PZ","1","1","119.45","30.18",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:44"
"194","6301AK18","浙江省","杭州市","临安区","RR","小弄底","PZ","1","1","119.42","30.1",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:02"
"195","6301AK19","浙江省","杭州市","临安区","RR","冷水湾","PZ","1","1","119.43","30.11",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:19"
"196","6301AK20","浙江省","杭州市","临安区","RR","生牛坞","PZ","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:16"
"197","6301AK21","浙江省","杭州市","临安区","RR","东坞弄","PZ","1","1","119.46","30.17",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:38"
"198","6301AK22","浙江省","杭州市","临安区","RR","牛头山","PZ","1","1","119.42","30.16",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:34"
"199","6301AK23","浙江省","杭州市","临安区","RR","大柴山湾水库","PZ","1","1","119.44","30.15",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:52"
"200","6301AK24","浙江省","杭州市","临安区","RR","玲珑山水库","PZ","1","1","119.67742","30.219072",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:10"
"201","6301EC03","浙江省","湖州市","德清县","ZZ","洋口","PZ","1","1","120.05352","30.611404",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:37"
"202","6301EC09","浙江省","湖州市","德清县","ZZ","万堰坝","PZ","1","1","119.93367","30.546883",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:32"
"203","6301EC14","浙江省","湖州市","德清县","ZZ","曲园路","PZ","1","1","119.97027","30.540653",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:50"
"204","6301EC15","浙江省","湖州市","德清县","ZZ","上柏湘溪桥","PZ","1","1","119.94809","30.48746",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:08"
"205","6301EC26","浙江省","湖州市","德清县","ZZ","山民站","PZ","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:16"
"206","6301EC27","浙江省","湖州市","德清县","ZZ","埭溪2站","PZ","1","1","119.86079","30.640234",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:26"
"207","6301ED03","浙江省","湖州市","长兴县","ZZ","和平长桥","Z","1","1","119.897224","30.83639",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:22"
"208","6301ED11","浙江省","湖州市","长兴县","ZZ","赵家桥","Z","1","1","119.98444","30.97611",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:40"
"209","6301ED12","浙江省","湖州市","长兴县","ZZ","画溪","Z","1","1","119.86139","30.9975",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:58"
"210","6301ED13","浙江省","湖州市","长兴县","RR","朱城水库","PZ","1","1","119.76778","30.986944",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:16"
"211","6301ED15","浙江省","湖州市","长兴县","RR","海家冲水库","PZ","1","1","119.740555","30.953333",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:34"
"212","6301ED16","浙江省","湖州市","长兴县","RR","虎塘水库","PZ","1","1","119.72195","30.94",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:30"
"213","6301ED17","浙江省","湖州市","长兴县","ZZ","林城老街","Z","1","1","119.78861","30.932777",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:48"
"214","6301ED18","浙江省","湖州市","长兴县","RR","中冲水库","PZ","1","1","119.75528","30.952778",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:06"
"215","6301ED20","浙江省","湖州市","长兴县","RR","林山水库","PZ","1","1","119.88084","31.023611",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:23"
"216","6301ED22","浙江省","湖州市","长兴县","ZZ","胥仓大桥","Z","1","1","119.92","30.879444",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:19"
"217","6301ED23","浙江省","湖州市","长兴县","RR","白西冲水库","PZ","1","1","119.675896","31.113085",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:38"
"218","6301ED24","浙江省","湖州市","长兴县","RR","大岕水库","PZ","1","1","119.64","31.06139",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:56"
"219","6301ED25","浙江省","湖州市","长兴县","RR","东冲水库","PZ","1","1","119.67472","31.080557",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:13"
"220","6301ED26","浙江省","湖州市","长兴县","RR","东风岕水库","PZ","1","1","119.65889","31.096111",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:32"
"221","6301ED27","浙江省","湖州市","长兴县","RR","东风水库","PZ","1","1","119.66309","31.09019",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:27"
"222","6301ED31","浙江省","湖州市","长兴县","RR","胜利水库","PZ","1","1","119.64333","31.089722",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:45"
"223","6301ED34","浙江省","湖州市","长兴县","ZZ","唐家斗","Z","1","1","119.885","31.082779",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:04"
"224","6301ED36","浙江省","湖州市","长兴县","RR","牛角冲水库","PZ","1","1","119.65861","30.953333",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:21"
"225","6301ED39","浙江省","湖州市","长兴县","RR","西道水库","PZ","1","1","119.68278","30.985556",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:40"
"226","6301ED40","浙江省","湖州市","长兴县","RR","西岕水库","PZ","1","1","119.636665","30.973333",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:36"
"227","6301ED45","浙江省","湖州市","长兴县","RR","迥龙山水库","PZ","1","1","119.78472","31.078333",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:54"
"228","6301ED47","浙江省","湖州市","长兴县","RR","五峰水库","PZ","1","1","119.867226","31.019722",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:11"
"229","6301ED49","浙江省","湖州市","长兴县","ZZ","八都岕站","Z","1","1","119.76923","31.013605",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:29"
"230","6301ED50","浙江省","湖州市","长兴县","ZZ","合溪新港站","PZ","1","1","119.912445","31.04547",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:25"
"231","6301ED51","浙江省","湖州市","长兴县","ZZ","泥桥站","Z","1","1","119.785484","30.885597",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:43"
"232","6301ED52","浙江省","湖州市","长兴县","ZZ","广兴桥站","Z","1","1","119.97253","30.953028",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:02"
"233","6301ED53","浙江省","湖州市","长兴县","ZZ","水口站","Z","1","1","119.865776","31.102324",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:19"
"234","6301EE04","浙江省","湖州市","安吉县","ZZ","中张","PZ","1","1","119.463745","30.501066",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:38"
"235","6301EE07","浙江省","湖州市","安吉县","RR","天山坞水库","PZ","1","1","119.71566","30.638306",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:33"
"236","6301EE09","浙江省","湖州市","安吉县","RR","东坞水库","PZ","1","1","119.75131","30.704588",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:51"
"237","6301EE10","浙江省","湖州市","安吉县","RR","墩头坞水库","PZ","1","1","119.54114","30.674385",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:09"
"238","6301EE11","浙江省","湖州市","安吉县","DD","皈山渠道","PZ","1","1","119.57693","30.664248",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:27"
"239","6301EE12","浙江省","湖州市","安吉县","RR","回车水库","PZ","1","1","119.58458","30.69359",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:23"
"240","6301EE14","浙江省","湖州市","安吉县","RR","五丰水库","PZ","1","1","119.634254","30.724024",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:41"
"241","6301EE15","浙江省","湖州市","安吉县","RR","杨梅坞水库","PZ","1","1","119.59993","30.700773",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:59"
"242","6301EE18","浙江省","湖州市","安吉县","ZZ","康山大桥","Z","1","1","119.61323","30.65812",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:17"
"243","6301EE19","浙江省","湖州市","安吉县","ZZ","洛四房","Z","1","1","119.56834","30.639973",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:35"
"244","6301EE22","浙江省","湖州市","安吉县","ZZ","银湾","Z","1","1","119.67089","30.684767",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:31"
"245","6301EE24","浙江省","湖州市","安吉县","ZZ","杭垓","PZ","1","1","119.37105","30.569946",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:49"
"246","6301EE29","浙江省","湖州市","安吉县","ZZ","柏树","PZ","1","1","119.79106","30.827362",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:07"
"247","6301EE34","浙江省","湖州市","安吉县","RR","姚坞水库","PZ","1","1","119.830376","30.71416",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:24"
"248","6301EE35","浙江省","湖州市","安吉县","RR","桃园里水库","Z","1","1","119.840126","30.741152",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:20"
"249","6301EE36","浙江省","湖州市","安吉县","ZZ","禹步街","Z","1","1","119.723595","30.805042",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:39"
"250","6301EE39","浙江省","湖州市","安吉县","RR","狮子石水库","PZ","1","1","119.60703","30.552256",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:57"
"251","6301EE41","浙江省","湖州市","安吉县","RR","黄粟坞水库","PZ","1","1","119.578995","30.545195",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:14"
"252","6301EE42","浙江省","湖州市","安吉县","ZZ","罗村","Z","1","1","119.55671","30.53425",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:33"
"253","6301EE44","浙江省","湖州市","安吉县","RR","野坞水库","PZ","1","1","119.63146","30.550184",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:28"
"254","6301EE45","浙江省","湖州市","安吉县","ZZ","山河水位","Z","1","1","119.61725","30.522081",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:46"
"255","6301EE46","浙江省","湖州市","安吉县","RR","九龙寺水库","PZ","1","1","119.612625","30.743052",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:05"
"256","6301EE47","浙江省","湖州市","安吉县","RR","摩天水库","PZ","1","1","119.59075","30.802938",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:22"
"257","6301EE49","浙江省","湖州市","安吉县","ZZ","平桥","Z","1","1","119.678795","30.807053",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:41"
"258","6301EE50","浙江省","湖州市","安吉县","ZZ","溪港村","Z","1","1","119.60681","30.751102",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:37"
"259","6301EE51","浙江省","湖州市","安吉县","ZZ","永定庙","Z","1","1","119.65243","30.770945",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:55"
"260","6301EE52","浙江省","湖州市","安吉县","ZZ","后河水位","Z","1","1","119.73455","30.768328",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:12"
"261","6301EE53","浙江省","湖州市","安吉县","RR","白决坞水库","PZ","1","1","119.50332","30.533709",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:30"
"262","6301EE56","浙江省","湖州市","安吉县","RR","水家坞水库","PZ","1","1","119.49972","30.598433",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:26"
"263","6301EE62","浙江省","湖州市","安吉县","ZZ","章村","Z","1","1","119.37613","30.469696",,,"太湖水系",,,,,,,,,"2/12/2021 10:56:44"
"264","6301EE64","浙江省","湖州市","安吉县","RR","宜茂村水库站","PZ","1","1","119.75916","30.666737",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:03"
"265","6301EE65","浙江省","湖州市","安吉县","RR","石门坎水库站","PZ","1","1","119.40649","30.559114",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:20"
"266","6301EE66","浙江省","湖州市","安吉县","RR","董家塘水库站","PZ","1","1","119.81524","30.7348",,,"太湖水系",,,,,,,,,"2/12/2021 10:57:39"
"267","63020200","浙江省","杭州市","临安区","PP","市岭","P","1","1","119.572931","30.431542",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"268","63020300","浙江省","杭州市","临安区","PP","临安东坑","P","1","1","119.596","30.395588",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"269","63020600","浙江省","杭州市","临安区","PP","临安溪口","P","1","1","119.575833","30.351944",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"270","63021000","浙江省","杭州市","临安区","PP","昭明寺","P","1","1","119.515","30.343055",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"271","63021200","浙江省","杭州市","临安区","PP","南庄","P","1","1","119.519101","30.300625",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"272","63021450","浙江省","杭州市","临安区","PP","上源头","P","1","1","119.652194","30.232",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"273","63021500","浙江省","杭州市","临安区","PP","化龙","P","1","1","119.583333","30.213333",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"274","63022000","浙江省","杭州市","临安区","PP","徐家头","P","1","1","119.636388","30.168333",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"275","63022100","浙江省","杭州市","临安区","PP","上亭子","P","1","1","119.793419","30.201827",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"276","63022800","浙江省","杭州市","临安区","PP","垄上坞","P","1","1","119.65","30.378888",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"277","63022900","浙江省","杭州市","临安区","PP","汪家坞","P","1","1","119.677972","30.375222",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"278","63023000","浙江省","杭州市","临安区","PP","横畈","P","1","1","119.753055","30.332777",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"279","63023400","浙江省","杭州市","余杭区","PP","百丈","P","1","1","119.734638","30.530944",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"280","63023700","浙江省","湖州市","安吉县","PP","仙龙水库","P","1","1","119.67737","30.456055",,,"苕溪",,,,,,,,,"2/12/2021 10:56:27"
"281","63023900","浙江省","湖州市","安吉县","PP","九亩田","P","1","1","119.63929","30.408395",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"282","63023920","浙江省","杭州市","余杭区","PP","船村","P","1","1","119.674777","30.428888",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"283","63023960","浙江省","杭州市","余杭区","PP","大路寺","P","1","1","119.706777","30.411222",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"284","63023970","浙江省","杭州市","余杭区","PP","余杭太平","P","1","1","119.739194","30.431194",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"285","63023990","浙江省","杭州市","余杭区","ZZ","潘板","PZ","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:16"
"286","63024300","浙江省","湖州市","德清县","PP","大造坞","P","1","1","119.80741","30.620707",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"287","63024600","浙江省","湖州市","德清县","PP","莫干山","P","1","1","119.862225","30.608646",,,"苕溪",,,,,,,,,"2/12/2021 14:03:29"
"288","63026400","浙江省","湖州市","德清县","PP","和睦桥","P","1","1","119.802909","30.5807",,,"苕溪",,,,,,,,,"2/12/2021 14:03:30"
"289","63027400","浙江省","湖州市","德清县","PP","上朗","P","1","1","119.774021","30.520135",,,"苕溪",,,,,,,,,"2/12/2021 14:03:30"
"290","63027600","浙江省","湖州市","德清县","PP","上皋坞","P","1","1","119.840107","30.528668",,,"苕溪",,,,,,,,,"2/12/2021 14:03:30"
"291","63028100","浙江省","湖州市","德清县","ZZ","新丰桥外港","Z","1","1","120.008843","30.547908",,,"苕溪",,,,,,,,,"2/12/2021 10:56:45"
"292","63028300","浙江省","湖州市","德清县","PP","福水","P","1","1","119.837381","30.656617",,,"苕溪",,,,,,,,,"2/12/2021 14:03:30"
"293","63028320","浙江省","湖州市","德清县","PP","横岭","P","1","1","119.842951","30.682422",,,"苕溪",,,,,,,,,"2/12/2021 14:03:30"
